rspo,ulica,numer_domu,numer_lokalu,id_kod_pocztowy,id_miejscowosc,id_wojewodztwo,id_powiat,id_gmina
8309,ul. Puszczykowa,11,,7662,710,4,461,461011
12057,ul. Puszczykowa,11,,7662,710,4,461,461011
12059,ul. Puszczykowa,11,,7662,710,4,461,461011
8604,ul. Słoneczna,26,,7647,710,4,461,461011
12377,ul. Słoneczna,26,,7647,710,4,461,461011
12378,ul. Słoneczna,26,,7647,710,4,461,461011
12379,ul. Słoneczna,26,,7647,710,4,461,461011
8605,ul. Jesionowa,3a,,7612,710,4,461,461011
12380,ul. Jesionowa,3a,,7612,710,4,461,461011
263607,ul. Jesionowa,3a,,7612,710,4,461,461011
8606,ul. Fordońska,17,,7590,710,4,461,461011
12382,ul. Fordońska,17,,7590,710,4,461,461011
263621,ul. Fordońska,17,,7590,710,4,461,461011
8607,ul. Krucza,5a,,7636,710,4,461,461011
12431,ul. Krucza,5a,,7636,710,4,461,461011
12432,ul. Krucza,5a,,7636,710,4,461,461011
8608,ul. Zacisze,16,,7710,710,4,461,461011
12433,ul. Zacisze,16,,7710,710,4,461,461011
12434,ul. Zacisze,16,,7710,710,4,461,461011
8629,ul. Wojska Polskiego,46A,,7707,710,4,461,461011
8684,ul. Stawowa,53,,7645,710,4,461,461011
12437,ul. Stawowa,53,,7645,710,4,461,461011
12438,ul. Stawowa,53,,7645,710,4,461,461011
8686,ul. Stanisława Leszczyńskiego,40,,7608,710,4,461,461011
8695,ul. Graniczna,12,,7619,710,4,461,461011
14571,ul. Graniczna,12,,7619,710,4,461,461011
32010,ul. Graniczna,12,,7619,710,4,461,461011
8750,ul. Grunwaldzka,41,,7632,710,4,461,461011
8834,ul. Wojska Polskiego,46A,,7707,710,4,461,461011
8874,ul. Wojska Polskiego,46A,,7707,710,4,461,461011
8884,ul. Wojska Polskiego,46A,,7707,710,4,461,461011
8930,ul. Wojska Polskiego,46A,,7707,710,4,461,461011
9084,ul. Toruńska,44,,7568,710,4,461,461011
12943,ul. Toruńska,44,,7568,710,4,461,461011
14226,ul. Toruńska,44,,7568,710,4,461,461011
14225,ul. Toruńska,44,,7568,710,4,461,461011
276009,ul. Toruńska,44,,7568,710,4,461,461011
9122,ul. Mieczysława Karłowicza,20,,7593,710,4,461,461011
14372,ul. Mieczysława Karłowicza,20,,7593,710,4,461,461011
14347,ul. Mieczysława Karłowicza,20,,7593,710,4,461,461011
9134,ul. Ks. Stanisława Konarskiego,5,,7581,710,4,461,461011
14501,ul. Ks. Stanisława Konarskiego,5,,7581,710,4,461,461011
14500,ul. Ks. Stanisława Konarskiego,5,,7581,710,4,461,461011
9194,ul. Gajowa,94,,7685,710,4,461,461011
22038,ul. Gajowa,94,,7685,710,4,461,461011
22036,ul. Gajowa,94,,7685,710,4,461,461011
9390,ul. Michała Kleofasa Ogińskiego,16,,7644,710,4,461,461011
39740,ul. Michała Kleofasa Ogińskiego,16,,7593,710,4,461,461011
32090,ul. Michała Kleofasa Ogińskiego,16,,7593,710,4,461,461011
9453,ul. Toruńska,174,,7712,710,4,461,461011
13830,ul. Toruńska,174,,7712,710,4,461,461011
13828,ul. Toruńska,174,,7712,710,4,461,461011
9454,ul. Jagiellońska,27,,7597,710,4,461,461011
9455,ul. Aleja Powstańców Wielkopolskich,63,,7592,710,4,461,461011
13860,ul. Aleja Powstańców Wielkopolskich,63,,7592,710,4,461,461011
13858,ul. Aleja Powstańców Wielkopolskich,63,,7592,710,4,461,461011
9592,ul. Józefa Dwernickiego,10,,7678,710,4,461,461011
9650,ul. Karpacka,54,,7615,710,4,461,461011
9676,ul. Maksymiliana Piotrowskiego,11,,7598,710,4,461,461011
9772,ul. Nowodworska,17,,7601,710,4,461,461011
26952,ul. Nowodworska,17,,7601,710,4,461,461011
26980,ul. Nowodworska,17,,7601,710,4,461,461011
9800,ul. Pod Reglami,1,,7698,710,4,461,461011
27039,ul. Pod Reglami,1,,7698,710,4,461,461011
27051,ul. Pod Reglami,1,,7698,710,4,461,461011
9856,ul. Romana Dmowskiego,11,,7642,710,4,461,461011
9857,ul. Transportowa,2,,7694,710,4,461,461011
9858,ul. Jeremiego Przybory,8,,7695,710,4,461,461011
9859,ul. Jana Kleina,3,,7699,710,4,461,461011
9860,ul. Adama Grzymały Siedleckiego,15,,7718,710,4,461,461011
9883,ul. Jagiellońska,27,,7591,710,4,461,461011
9920,ul. Śląska,7,,7630,710,4,461,461011
10201,ul. Akademicka,3,,7699,710,4,461,461011
56042,ul. Akademicka,3,,7699,710,4,461,461011
10426,ul. Akademicka,3,,7699,710,4,461,461011
10415,ul. Akademicka,3,,7699,710,4,461,461011
58515,ul. Akademicka,3,,7699,710,4,461,461011
58516,ul. Akademicka,3,,7699,710,4,461,461011
56242,ul. Akademicka,3,,7699,710,4,461,461011
277408,ul. Akademicka,3,,7699,710,4,461,461011
10937,ul. Żmudzka,12,,7570,710,4,461,461011
10939,ul. Krzysztofa Kamila Baczyńskiego,1,,7701,710,4,461,461011
10941,ul. Gdańska,122,,7567,710,4,461,461011
10942,ul. Węgierska,11,,7713,710,4,461,461011
10943,ul. Romualda Traugutta,12,,7602,710,4,461,461011
10944,ul. Łowicka,45,,7693,710,4,461,461011
10945,ul. Kombatantów,2,,7709,710,4,461,461011
10946,ul. Karpacka,30,,7614,710,4,461,461011
10990,ul. Gdańska,53a,,7558,710,4,461,461011
10991,ul. Seweryna Goszczyńskiego,3,,7606,710,4,461,461011
10992,ul. Tomasza Golloba,7,,7695,710,4,461,461011
10993,"ul. gen. Augusta Emila Fieldorfa ""Nila""",3,,7699,710,4,461,461011
11648,ul. Cicha,59,,7677,710,4,461,461011
11649,ul. Mieczysława Karłowicza,2,,7593,710,4,461,461011
11731,ul. Kcyńska,49,,7634,710,4,461,461011
11900,ul. Kapliczna,7,,7692,710,4,461,461011
12052,ul. Bałtycka,59,,7682,710,4,461,461011
12054,ul. Nakielska,273,,7654,710,4,461,461011
12060,ul. Adama Czartoryskiego,18,,7624,710,4,461,461011
12128,ul. Glinki,117,,7714,710,4,461,461011
12165,ul. Sardynkowa,7,,7661,710,4,461,461011
12223,ul. Gajowa,98,,7685,710,4,461,461011
19108,ul. Gajowa,98,,7685,710,4,461,461011
19101,ul. Gajowa,98,,7685,710,4,461,461011
19113,ul. Gajowa,98,,7685,710,4,461,461011
19107,ul. Gajowa,98,,7685,710,4,461,461011
12226,ul. Braniewska,8,,7683,710,4,461,461011
12227,ul. Kąkolowa,21,,7704,710,4,461,461011
12228,ul. Gabrieli Zapolskiej,16,,7612,710,4,461,461011
12229,ul. Tadeusza Rejtana,3,,7572,710,4,461,461011
12230,ul. Bielicka,41,,7607,710,4,461,461011
12231,ul. Pomorska,80,,7577,710,4,461,461011
12452,ul. Romualda Traugutta,5,,7602,710,4,461,461011
12494,ul. Plac Wolności,9,,7557,710,4,461,461011
12525,ul. Nowodworska,13,,7601,710,4,461,461011
12527,ul. Nowogrodzka,3,,7620,710,4,461,461011
12666,ul. Szarych Szeregów,4a,,7709,710,4,461,461011
12707,ul. Stanisława Staszica,4,,7564,710,4,461,461011
12719,ul. 11 Listopada,4,,7676,710,4,461,461011
12835,ul. Grunwaldzka,32,,7631,710,4,461,461011
12896,ul. Toruńska,55-57,,7568,710,4,461,461011
12944,ul. Sielska,34,,7694,710,4,461,461011
13131,ul. Orna,6,,7649,710,4,461,461011
13552,ul. Fordońska,120,,7689,710,4,461,461011
13760,ul. Dworcowa,71,,7561,710,4,461,461011
13768,ul. Swarzewska,10,,7688,710,4,461,461011
13770,ul. Swarzewska,2,,7688,710,4,461,461011
13771,ul. Słoneczna,19,,7647,710,4,461,461011
13772,ul. Stanisława Leszczyńskiego,42,,7608,710,4,461,461011
13773,ul. Dworcowa,82,,7562,710,4,461,461011
13786,ul. Felicji Krysiewiczowej,8,,7699,710,4,461,461011
13816,ul. gen. Tadeusza Bora-Komorowskiego,29 i 53,,7697,710,4,461,461011
13827,ul. Gawędy,5,,7696,710,4,461,461011
14217,ul. Dworcowa,71,,7561,710,4,461,461011
14752,ul. Maksymiliana Piotrowskiego,11,,7598,710,4,461,461011
14862,ul. Kijowska,7,,7681,710,4,461,461011
15303,ul. Szubińska,32,,7638,710,4,461,461011
15413,ul. Startowa,2,,7690,710,4,461,461011
15419,ul. Królowej Jadwigi,18,,7628,710,4,461,461011
15451,ul. Rysia,2a,,7703,710,4,461,461011
15452,ul. Andrzeja Szwalbego,1,,7585,710,4,461,461011
85575,ul. Andrzeja Szwalbego,1,,7585,710,4,461,461011
85576,ul. Andrzeja Szwalbego,1,,7585,710,4,461,461011
85573,ul. Andrzeja Szwalbego,1,,7585,710,4,461,461011
85574,ul. Andrzeja Szwalbego,1,,7585,710,4,461,461011
15507,ul. Fordońska,246,,7691,710,4,461,461011
15522,ul. Łużycka,32,,7596,710,4,461,461011
15529,ul. Krzysztofa Gotowskiego,6,,7571,710,4,461,461011
15569,ul. Toruńska,24,,7568,710,4,461,461011
15595,ul. Stary Rynek,15,21,7599,710,4,461,461011
15724,ul. Ignacego Daszyńskiego,9,,7695,710,4,461,461011
15913,ul. Mikołaja Bołtucia,7,,7699,710,4,461,461011
15936,ul. Długa,34,,7573,710,4,461,461011
16065,ul. Adama Grzymały Siedleckiego,10-12,,7718,710,4,461,461011
16285,ul. Jaworowa,5,,7673,710,4,461,461011
16288,ul. Gdańska,76,,7567,710,4,461,461011
16456,ul. Jaworowa,5,,7673,710,4,461,461011
16591,ul. Klimka Bachledy,5,,7698,710,4,461,461011
16608,ul. Połczyńska,3,,7684,710,4,461,461011
16690,ul. Igrzyskowa,8,,7699,710,4,461,461011
16968,ul. Rozłogi,68,,7618,710,4,461,461011
16969,ul. Wojska Polskiego,7,,7617,710,4,461,461011
17027,ul. Gliwicka,11,,7653,710,4,461,461011
17042,ul. Tadeusza Czackiego,8,2,7609,710,4,461,461011
17073,ul. Dąbrowa,17,1,7611,710,4,461,461011
17491,ul. Zofii Nałkowskiej,9,,7717,710,4,461,461011
17679,ul. Opławiec,157,,7665,710,4,461,461011
17681,ul. Marcina Kromera,11,,7694,710,4,461,461011
18408,ul. Aleksandra Fredry,3,,7578,710,4,461,461011
18457,ul. Stawowa,39,,7645,710,4,461,461011
18608,ul. Dworcowa,71,,7561,710,4,461,461011
21562,ul. Xawerego Dunikowskiego,4,,7715,710,4,461,461011
21563,ul. Pomorska,79,,7576,710,4,461,461011
21697,ul. Wiosny Ludów,10,,7713,710,4,461,461011
21731,ul. Bohaterów Westerplatte,4,,7708,710,4,461,461011
21801,ul. Koronowska,5,,7658,710,4,461,461011
21875,ul. Izerska,7,,7679,710,4,461,461011
21889,ul. Huculska,8,,7591,710,4,461,461011
21943,ul. gen. Wiktora Thommée,5,,7695,710,4,461,461011
21975,ul. Joachima Lelewela,15a,,7680,710,4,461,461011
21995,ul. Komuny Paryskiej,9,,7713,710,4,461,461011
22166,ul. Żeglarska,107,,7670,710,4,461,461011
22167,ul. Gustawa Morcinka,10,,7640,710,4,461,461011
22650,"ul. gen. Augusta Emila Fieldorfa ""Nila""",8,,7699,710,4,461,461011
22681,ul. Mazowiecka,22,,7589,710,4,461,461011
23362,ul. Gawędy,4,,7696,710,4,461,461011
23382,ul. Szczęśliwa,7,,7696,710,4,461,461011
25059,ul. Morska,1,,7686,710,4,461,461011
25068,ul. Darłowska,7,,7687,710,4,461,461011
25073,ul. Kruszyńska,16,,7663,710,4,461,461011
25093,ul. Józefa Sułkowskiego,60a,,7674,710,4,461,461011
25127,ul. Łowicka,45,,7693,710,4,461,461011
25150,ul. Wielorybia,18,,7661,710,4,461,461011
25155,ul. Juliusza Kossaka,72,,7635,710,4,461,461011
25235,ul. Modrakowa,83,,7716,710,4,461,461011
25349,ul. Wojska Polskiego,9,,7617,710,4,461,461011
25975,ul. 20 Stycznia 1920 r.,16,1,7586,710,4,461,461011
26090,ul. Modrakowa,55,,7716,710,4,461,461011
26118,ul. gen. Władysława Bortnowskiego,4E,,7697,710,4,461,461011
26202,ul. Łużycka,6,,7596,710,4,461,461011
26252,ul. Zygmunta Moczyńskiego,5,,7566,710,4,461,461011
26321,ul. Pomorska,7A,,7576,710,4,461,461011
27926,ul. Marcina Kasprzaka,7,,7640,710,4,461,461011
27981,ul. Fordońska,120,,7689,710,4,461,461011
29781,ul. Fordońska,120,,7689,710,4,461,461011
34354,ul. Filmowa,1,,7711,710,4,461,461011
109572,ul. Filmowa,1,,7711,710,4,461,461011
130461,ul. Filmowa,1,,7711,710,4,461,461011
104453,ul. Filmowa,1,,7711,710,4,461,461011
35193,ul. Ks. Stanisława Konarskiego,2,,7581,710,4,461,461011
47258,ul. Jagiellońska,9,,7582,710,4,461,461011
47259,ul. Marii Curie-Skłodowskiej,4,,7594,710,4,461,461011
55842,ul. Marii Curie Skłodowskiej,4,,7594,710,4,461,461011
55673,ul. Marii Curie-Skłodowskiej,4,,7594,710,4,461,461011
55768,ul. Marii Curie-Skłodowskiej,4,,7594,710,4,461,461011
48571,ul. Rajska,1,,7666,710,4,461,461011
48575,ul. Zygmunta Krasińskiego,10,,7560,710,4,461,461011
58518,ul. Zygmunta Krasińskiego,10,,7560,710,4,461,461011
57618,ul. Zygmunta Krasińskiego,10,,7560,710,4,461,461011
59093,ul. Zygmunta Krasińskiego,10,,7560,710,4,461,461011
59092,ul. Zygmunta Krasińskiego,10,,7560,710,4,461,461011
59091,ul. Zygmunta Krasińskiego,10,,7560,710,4,461,461011
58598,ul. Zygmunta Krasińskiego,10,,7560,710,4,461,461011
277410,ul. Zygmunta Krasińskiego,10,,7560,710,4,461,461011
49929,ul. Marii Curie-Skłodowskiej,4,,7594,710,4,461,461011
57382,ul. Bolesława Rumińskiego,6,,7571,710,4,461,461011
57759,ul. Jagiellońska,4,,7582,710,4,461,461011
60099,ul. Stanisława Staszica,4,,7564,710,4,461,461011
68354,ul. Dworcowa,56,,7562,710,4,461,461011
68458,ul. Toruńska,50,,7568,710,4,461,461011
69503,ul. Adama Naruszewicza,11,,7627,710,4,461,461011
70501,ul. Fordońska,120,,7689,710,4,461,461011
71894,ul. Świętej Trójcy,19,,7625,710,4,461,461011
81697,ul. Zygmunta Augusta,14,,7587,710,4,461,461011
91791,ul. Gnieźnieńska,21,6-7,7639,710,4,461,461011
91793,ul. Grunwaldzka,32,,7631,710,4,461,461011
110494,ul. Stawowa,39,,7629,710,4,461,461011
111368,ul. Jana III Sobieskiego,10,,7580,710,4,461,461011
115334,ul. gen. Tadeusza Bora-Komorowskiego,53,,7574,710,4,461,461011
115335,ul. Zygmunta Krasińskiego,10,,7560,710,4,461,461011
115338,ul. Zygmunta Krasińskiego,10,,7560,710,4,461,461011
118752,ul. Zygmunta Krasińskiego,10,,7560,710,4,461,461011
119312,ul. Unii Lubelskiej,4C,,7579,710,4,461,461011
119571,ul. Grunwaldzka,123a,,7633,710,4,461,461011
120195,ul. Nowodworska,51,,7601,710,4,461,461011
120198,ul. Nowodworska,25A,,7601,710,4,461,461011
120203,ul. Jana i Jędrzeja Śniadeckich,23,,7563,710,4,461,461011
120224,ul. Garbary,2,,7627,710,4,461,461011
120225,ul. Stanisława Leszczyńskiego,41,,7608,710,4,461,461011
120239,ul. Garbary,2,,7627,710,4,461,461011
120803,ul. Fordońska,120,,7689,710,4,461,461011
120969,ul. Józefa Dwernickiego,4,,7678,710,4,461,461011
120970,ul. Toruńska,59,4,7568,710,4,461,461011
121351,ul. Grunwaldzka,123a,,7633,710,4,461,461011
121352,ul. Józefa Twardzickiego,33b,,7695,710,4,461,461011
18605,ul. Sielska,34,,7694,710,4,461,461011
18606,ul. Sielska,34,,7694,710,4,461,461011
131499,ul. Sielska,34,,7694,710,4,461,461011
131500,ul. Pod Reglami,1,,7698,710,4,461,461011
123019,ul. Dworcowa,7,6a,7561,710,4,461,461011
123031,ul. Gajowa,94,,7685,710,4,461,461011
123076,ul. Sybiraków,16,,7699,710,4,461,461011
123854,ul. ks. Augustyna Kordeckiego,20B,,7626,710,4,461,461011
123855,ul. Fordońska,120,,7689,710,4,461,461011
123967,ul. Kolibrowa,5,,7659,710,4,461,461011
124005,ul. Dworcowa,7,6a,7561,710,4,461,461011
124007,ul. Dworcowa,7,6a,7561,710,4,461,461011
124462,ul. Sowia,13,,7664,710,4,461,461011
124465,ul. Mińska,15,,7655,710,4,461,461011
125011,ul. Ignacego Paderewskiego,2,,7583,710,4,461,461011
125012,ul. Pszczelna,28,,7648,710,4,461,461011
125088,ul. Fordońska,120,,7689,710,4,461,461011
125089,ul. Fordońska,120,,7689,710,4,461,461011
125208,ul. Adama Naruszewicza,11,,7627,710,4,461,461011
125327,ul. Krzysztofa Gotowskiego,6,,7571,710,4,461,461011
125799,ul. Gdańska,34A,2,7559,710,4,461,461011
125892,ul. Mieczysława Karłowicza,2,,7593,710,4,461,461011
126329,ul. Jagiellońska,4,,7582,710,4,461,461011
126576,ul. Białogardzka,13,,7702,710,4,461,461011
126692,ul. Nowa,17,,7600,710,4,461,461011
126788,ul. Fryderyka Chopina,28,,7593,710,4,461,461011
126907,ul. Ogrody,17,84,7719,710,4,461,461011
127001,ul. Cicha,59,,7765,710,4,461,461011
127307,ul. Wincentego Witosa,2,,7695,710,4,461,461011
127350,ul. Wojska Polskiego,46A,,7707,710,4,461,461011
127648,ul. Adama Naruszewicza,11,,7627,710,4,461,461011
127901,ul. Romana Abrahama,1,,7641,710,4,461,461011
127905,ul. Koronowska,14b,,7657,710,4,461,461011
128051,ul. Adama Naruszewicza,11,,7627,710,4,461,461011
128105,ul. Mieczysława Karłowicza,2,,7593,710,4,461,461011
128190,ul. Wyzwolenia,27,,7694,710,4,461,461011
128309,ul. Macieja Rataja,2,,7695,710,4,461,461011
128311,ul. Mińska,15,,7655,710,4,461,461011
128889,ul. Fordońska,120,,7689,710,4,461,461011
128894,ul. Jagiellońska,1,,7582,710,4,461,461011
128897,ul. Jagiellońska,1,,7582,710,4,461,461011
129229,ul. Nakielska,86,,7650,710,4,461,461011
130046,ul. Janosika,3A,,7696,710,4,461,461011
130724,ul. Jagiellońska,4,,7582,710,4,461,461011
130870,ul. 11 Listopada,4,,7676,710,4,461,461011
130871,ul. 11 Listopada,4,,7676,710,4,461,461011
130972,ul. Pielęgniarska,17,,7694,710,4,461,461011
131041,ul. Władysława Bełzy,2,,7705,710,4,461,461011
131044,ul. Toruńska,55-57,,7568,710,4,461,461011
131493,ul. ks. Augustyna Kordeckiego,20B,,7626,710,4,461,461011
131494,ul. Wały Jagiellońskie,14,,7605,710,4,461,461011
131873,ul. Zygmunta Augusta,20,,7587,710,4,461,461011
131875,ul. Stanisława Moniuszki,7,,7593,710,4,461,461011
132055,ul. Mikołaja Bołtucia,7,,7699,710,4,461,461011
132132,ul. Kcyńska,46,1,7634,710,4,461,461011
132243,ul. Jana i Jędrzeja Śniadeckich,23,,7563,710,4,461,461011
133896,ul. Wojska Polskiego,5,21,7617,710,4,461,461011
196421,"ul. gen. Augusta Emila Fieldorfa ""Nila""",17,,7699,710,4,461,461011
262298,ul. Tadeusza Czackiego,8,,7609,710,4,461,461011
262795,ul. Wojska Polskiego,46A,,7707,710,4,461,461011
262797,ul. Wojska Polskiego,46A,,7707,710,4,461,461011
263362,ul. Glinki,101,,7714,710,4,461,461011
263368,ul. Dworcowa,81B,,7598,710,4,461,461011
264506,ul. Maksymiliana Piotrowskiego,12-14,,7598,710,4,461,461011
266070,ul. Toruńska,286,,7721,710,4,461,461011
266296,ul. Jerzego Rupniewskiego,9,,7699,710,4,461,461011
266625,ul. Fordońska,120,,7689,710,4,461,461011
266723,ul. Krzysztofa Gotowskiego,6,,7571,710,4,461,461011
267038,ul. Modrakowa,55,,7716,710,4,461,461011
267589,ul. Garbary,3,,7627,710,4,461,461011
268257,ul. Fordońska,120,,7689,710,4,461,461011
268433,ul. Fordońska,120,,7689,710,4,461,461011
268435,ul. Fordońska,120,,7582,710,4,461,461011
268436,ul. Fordońska,120,,7689,710,4,461,461011
268437,ul. Fordońska,120,,7689,710,4,461,461011
268440,ul. Bronisława Potockiego,3,,7637,710,4,461,461011
268443,ul. Wyzwolenia,44,,7576,710,4,461,461011
269049,ul. Saperów,73,,7667,710,4,461,461011
269190,ul. Kruszyńska,23,,7663,710,4,461,461011
269224,ul. Głucha,15,,7656,710,4,461,461011
270374,ul. Szczęśliwa,7,,7696,710,4,461,461011
271901,ul. Tadeusza Kościuszki,12,,7584,710,4,461,461011
272322,ul. gen. Tadeusza Bora-Komorowskiego,2,,7697,710,4,461,461011
272328,ul. gen. Tadeusza Bora-Komorowskiego,2,,7697,710,4,461,461011
9919,ul. gen. Tadeusza Bora-Komorowskiego,2,,7697,710,4,461,461011
272323,ul. Grabowa,4,,7671,710,4,461,461011
272329,ul. Grabowa,4,,7671,710,4,461,461011
10938,ul. Grabowa,4,,7671,710,4,461,461011
272402,ul. Wojska Polskiego,46A,,7707,710,4,461,461011
273449,ul. Glinki,32,E2,7714,710,4,461,461011
273498,ul. Janowiecka,5,,7652,710,4,461,461011
274063,ul. Jana Pestalozziego,15,,7595,710,4,461,461011
275040,ul. Bohaterów Westerplatte,2,,7708,710,4,461,461011
12232,ul. Bohaterów Westerplatte,2,,7708,710,4,461,461011
12435,ul. Bohaterów Westerplatte,2,,7708,710,4,461,461011
275041,ul. Wyzwolenia,4,,7694,710,4,461,461011
12224,ul. Pielęgniarska,17a,,7694,710,4,461,461011
9918,ul. Wyzwolenia,4,,7694,710,4,461,461011
275648,ul. Krzysztofa Gotowskiego,6,,7571,710,4,461,461011
276175,ul. Glinki,144,,7714,710,4,461,461011
276177,ul. Fordońska,120,,7689,710,4,461,461011
276498,ul. Mariusza Zaruskiego,4,,7698,710,4,461,461011
276605,ul. Toruńska,55-57,,7568,710,4,461,461011
276977,ul. św. Maksymiliana Kolbego,24,,7660,710,4,461,461011
277651,ul. Średnia,98,,7669,710,4,461,461011
12225,ul. Niecała,20,,7668,710,4,461,461011
10940,ul. Średnia,98,,7669,710,4,461,461011
277750,ul. Żupy,4,,7569,710,4,461,461011
277753,ul. Mińska,41,,7655,710,4,461,461011
278733,ul. Bartłomieja z Bydgoszczy,9A,,7699,710,4,461,461011
279453,ul. Wojciecha Łochowskiego,1,,7699,710,4,461,461011
478071,ul. Marii Curie Skłodowskiej,2b,23,7594,710,4,461,461011
478078,ul. Dworcowa,71,,7561,710,4,461,461011
478251,ul. Grudziądzka,3,,7604,710,4,461,461011
478788,ul. Nieszawska,40,,7610,710,4,461,461011
478791,ul. Fordońska,189,,7689,710,4,461,461011
478958,ul. Fordońska,74,,7689,710,4,461,461011
479359,ul. Mikołaja Bołtucia,7,,7699,710,4,461,461011
479417,ul. Fordońska,140,,7689,710,4,461,461011
479704,ul. Garbary,2,,7627,710,4,461,461011
479709,ul. Stanisława Witkiewicza,3,,7698,710,4,461,461011
480409,ul. Fordońska,74,,7689,710,4,461,461011
4445,ul. J. Wybickiego,10/22,,7758,2017,4,462,462011
20169,ul. J. Wybickiego,10/22,,7758,2017,4,462,462011
10950,ul. J. Wybickiego,10/2,,7758,2017,4,462,462011
15471,ul. Armii Krajowej,10,,7758,2017,4,462,462011
91973,ul. Armii Krajowej,10,,7758,2017,4,462,462011
91974,ul. Armii Krajowej,10,,7758,2017,4,462,462011
19950,ul. Czarnieckiego,9,,7758,2017,4,462,462011
53548,ul. Czarnieckiego,9,,7758,2017,4,462,462011
127068,ul. Czarnieckiego,9,,7758,2017,4,462,462011
53549,ul. Czarnieckiego,9,,7758,2017,4,462,462011
53547,ul. Czarnieckiego,9,,7758,2017,4,462,462011
19951,ul. Janusza Korczaka,23a,,7758,2017,4,462,462011
19953,ul. gen. Józefa Hallera,37,,7758,2017,4,462,462011
29674,ul. gen. Józefa Hallera,37,,7758,2017,4,462,462011
29639,ul. gen. Józefa Hallera,37,,7758,2017,4,462,462011
19954,ul. Janusza Korczaka,23,,7758,2017,4,462,462011
49798,ul. Janusza Korczaka,23,,7758,2017,4,462,462011
53555,ul. Janusza Korczaka,23,,7758,2017,4,462,462011
19957,ul. gen. Józefa Hallera,31,,7758,2017,4,462,462011
53544,ul. gen. Józefa Hallera,31,,7758,2017,4,462,462011
127080,ul. gen. Józefa Hallera,31,,7758,2017,4,462,462011
53543,ul. gen. Józefa Hallera,31,,7758,2017,4,462,462011
19958,ul. Alfonsa Hoffmanna,1-7,,7758,2017,4,462,462011
53542,ul. Alfonsa Hoffmanna,1-7,,7758,2017,4,462,462011
127069,ul. Alfonsa Hoffmanna,1-7,,7758,2017,4,462,462011
127070,ul. Alfonsa Hoffmanna,1-7,,7758,2017,4,462,462011
19959,ul. Curie-Skłodowskiej,22,24,7758,2017,4,462,462011
53528,ul. Curie-Skłodowskiej,22,24,7758,2017,4,462,462011
127079,ul. Curie-Skłodowskiej,22,,7758,2017,4,462,462011
53525,ul. Curie-Skłodowskiej,22,,7758,2017,4,462,462011
19960,ul. Lipowa,33,,7758,2017,4,462,462011
65189,ul. Lipowa,33,,7758,2017,4,462,462011
127087,ul. Lipowa,33,,7758,2017,4,462,462011
127088,ul. Lipowa,33,,7758,2017,4,462,462011
19961,ul. Legionów,2,12,7758,2017,4,462,462011
263183,ul. Legionów,2,12,7758,2017,4,462,462011
86954,ul. Legionów,2,12,7758,2017,4,462,462011
87006,ul. Legionów,2,12,7758,2017,4,462,462011
24985,ul. Legionów,2,12,7758,2017,4,462,462011
25617,ul. Legionów,2,12,7758,2017,4,462,462011
274948,ul. Legionów,2,12,7758,2017,4,462,462011
19964,ul. Bydgoska,24,,7758,2017,4,462,462011
21466,ul. gen. Józefa Kustronia,6,,7758,2017,4,462,462011
21467,ul. Konarskiego,39,,7758,2017,4,462,462011
53552,ul. Konarskiego,39,,7758,2017,4,462,462011
127071,ul. Konarskiego,39,,7758,2017,4,462,462011
21570,ul. marsz. Józefa Piłsudskiego,31,,7758,2017,4,462,462011
21591,ul. Dworcowa,35,,7758,2017,4,462,462011
21592,ul. Janusza Korczaka,21,,7758,2017,4,462,462011
21600,al. Sportowców,2,,7758,2017,4,462,462011
21623,ul. ks. dr. Władysława Łęgi,17,,7758,2017,4,462,462011
24958,ul. Legionów,30,,7758,2017,4,462,462011
24962,ul. Sienkiewicza,27,,7758,2017,4,462,462011
24963,ul. Marcinkowskiego,10,,7758,2017,4,462,462011
24964,ul. Legionów,2,,7758,2017,4,462,462011
24965,ul. Sienkiewicza,22,,7758,2017,4,462,462011
24976,ul. Moniuszki,14,,7758,2017,4,462,462011
24977,ul. Jaśminowa,2,,7758,2017,4,462,462011
24978,ul. Sienkiewicza,24,,7758,2017,4,462,462011
24979,ul. Dąbrówki,7,,7758,2017,4,462,462011
24981,ul. Czarnieckiego,5,7,7758,2017,4,462,462011
24988,ul. J. Heweliusza,2,7,7758,2017,4,462,462011
25592,ul. Groblowa,15,,7758,2017,4,462,462011
25766,ul. Kochanowskiego,19,,7758,2017,4,462,462011
25804,ul. Narutowicza,6,,7758,2017,4,462,462011
28763,ul. Chełmińska,97,,7758,2017,4,462,462011
29095,ul. Chełmińska,104,,7758,2017,4,462,462011
29211,ul. Legionów,57A,,7758,2017,4,462,462011
29284,ul. Forteczna,29,,7758,2017,4,462,462011
31745,droga Mazurska,2,,7758,2017,4,462,462011
31751,ul. Żeromskiego,8,,7758,2017,4,462,462011
31753,ul. Nauczycielska,19,,7758,2017,4,462,462011
31781,ul. Kalinkowa,15,,7758,2017,4,462,462011
31783,ul. Chełmińska,77,,7758,2017,4,462,462011
40100,ul. Jana III Sobieskiego,25,,7758,2017,4,462,462011
40206,ul. Ludwika Waryńskiego,102,,7758,2017,4,462,462011
40649,ul. Ludwika Waryńskiego,102,,7758,2017,4,462,462011
40736,ul. Chełmińska,106a,36,7758,2017,4,462,462011
