rspo,id_organ_prowadzacy
131713,2634
82773,2634
82774,2634
48427,1394
49292,1394
55771,214084
57264,214501
61676,252949
70500,2
74358,273704
74358, 273705
81435,2634
266387,2634
87649,2634
133001,2634
81518,222920
82764,223283
82765,223284
82775,223289
83598,1394
83599,1394
84759,252949
113582,253595
119534,273707
119871,273585
122900,262142
123733,2859
91290,2859
128377,2859
127228,262142
131197,1394
131202,1394
48519,1394
263889,263886
267198,243700
268395,268394
273702,273701
128399,2859
274384,481408
275114,258295
275120,480384
275520,273704
275520, 273705
276026,258295
93142,258580
132327,258580
3773,258580
262798,1395
196225,1395
15068,1395
262799,1395
196226,1395
15097,1395
262801,1395
196227,1395
93096,1395
5454,273345
21519,1396
21524,1396
21618,1396
84812,1396
84748,1396
268339,268338
272137,1396
276037,1396
133459,1396
21518,1396
272138,1396
21757,1396
21517,1396
70926,1396
5433,247073
20651,1397
20675,1397
20720,1397
21070,1397
21138,1397
21806,1397
21880,1397
21992,1397
53877,260967
75387,260967
270693,260967
133267,260967
75758,260967
75742,260967
43886,258094
132077,258094
89354,258094
43941,264528
133895,264528
72858,264528
43944,264520
133511,264520
89312,264520
43946,1398
44063,264516
132040,264516
73307,264516
70380,1398
72756,1398
81410,2634
128715,253287
35036,1399
120534,1399
68445,1399
115293,1399
129010,1399
106372,1400
106373,1400
106376,1400
106378,1400
109140,1400
127396,1400
109416,1400
109417,1400
121802,1400
131080,260970
133270,260970
133271,260970
28892,1401
73222,1401
48042,1401
30181,1401
30231,1401
34776,1401
48341,1401
74733,1401
74734,1401
124024,1401
124026,1401
30110,1401
7680,1402
9583,1402
12605,1402
12640,1402
9626,1402
10363,1402
10529,1402
11912,1402
11978,1402
41644,1402
88762,262744
88769,1403
88915,255470
88941,255470
88944,255470
92297,1403
92302,1403
121443,255470
128462,251275
128550,251275
128463,251275
128466,256596
131046,256596
128330,256596
130158,255470
130581,255470
132508,259088
131504,259088
128332,259088
133146,262744
272032,262748
131923,262748
82645,262748
31045,1404
31046,269744
31047,269744
31048,243581
83797,1404
103451,1404
121358,265106
128687,265106
130335,265106
130348,265106
14262,1405
14385,1405
14395,1405
14417,1405
14434,268721
15267,243581
15800,2635
92750,2635
92761,2635
16431,2635
16432,2635
92714,2635
92693,2635
16433,2635
16434,2635
17012,1405
17020,1405
17526,1405
19167,1405
19195,1405
17899,260006
17938,260006
18215,1405
18239,1405
18257,1405
18286,1405
18324,1405
18348,1405
18412,1405
18541,1405
18575,1405
18693,1405
18854,271322
68626,479758
68626, 479759
70342,2
122394,271317
125770,247841
125770, 269347
263303,263279
263303, 263293
263310,263279
263310, 263293
267732,267731
128420,2859
276453,276450
478626,478624
13720,1406
29167,1406
29212,1406
29258,1406
29578,1406
119751,1406
129948,253760
273666,247841
478637,1406
29120,261926
35022,261926
35023,1407
35024,1407
35025,1407
35026,1407
35027,1407
35028,1407
123771,1407
133252,260937
133253,260937
269203,260937
269208,260937
269209,260937
18881,1408
58664,1408
74317,1408
58671,1408
74498,1408
74465,1408
74316,1408
89410,1408
89393,1408
124954,243605
131528,257255
131699,257474
480516,1408
48450,1409
48964,1409
58984,1409
73664,1409
73655,1409
73515,1409
129162,252154
129168,252154
129167,252154
269686,269675
19500,1410
19501,1410
19947,1410
19970,1410
28488,1410
28486,1410
19977,1410
22724,1410
22723,1410
20895,1410
28261,1410
28262,1410
20988,1410
21103,204390
21483,1410
22585,1410
119101,242705
267912,1410
21144,1410
21219,1410
272697,272696
480410,480408
20461,1411
20462,1411
20534,1411
20631,1411
20828,1411
20857,1411
20866,1411
74000,2636
24232,1411
24262,1411
24270,1411
132956,260193
22962,2636
279380,2636
73999,2636
79116,2636
84841,2636
74001,2636
263425,2636
84789,2636
89040,2636
22987,2636
64905,2636
57607,2636
64906,2636
58777,1412
58778,1412
58779,1412
58780,1412
58783,1412
58784,270797
84579,1412
84585,1412
21068,2636
21093,2636
34958,2636
42070,2636
49761,1413
69837,1413
69835,1413
49762,1413
123672,1413
69830,1413
49765,1413
49766,1413
49767,253586
49768,1413
49773,1413
121344,1413
69838,1413
69842,1413
90660,1413
276276,276257
276276, 276258
480458,480453
42775,1414
42778,1414
44699,252183
44700,252183
53059,1414
53805,1414
53953,1414
71959,1414
15171,1415
30225,248235
34716,1415
479423,479422
13722,242195
57605,242195
57603,242195
91317,242195
91315,242195
89582,242195
91316,242195
57600,242195
15361,1416
16282,1416
16956,1416
18085,1416
18105,1416
18147,1416
91435,1416
18189,1416
18231,1416
18251,1416
23525,1416
25714,2636
272400,265558
3405,241214
14866,257841
14887,202594
25772,2636
34461,271109
43927,1417
131568,1417
61437,1417
48447,1417
83171,1417
66235,1417
87327,1417
113573,1417
113716,1417
119869,1417
87596,252183
88174,1417
88457,1417
89505,1417
103516,1417
89686,1417
92043,2859
122786,2859
123974,2859
103520,1417
103521,1417
120257,238424
264094,238424
3204,1418
3208,1418
3211,1418
12033,1418
12070,1418
19931,1418
133963,1418
279505,1418
279510,1418
279522,1418
279523,1418
73026,1419
6903,2637
69871,2637
69874,2637
71388,2637
6904,2637
53321,2637
53323,2637
53322,2637
38978,2637
75999,2637
71389,2637
71391,2637
481248,2637
80997,2637
38982,2637
62568,261786
68489,2
69491,261786
69494,218178
88218,1420
88367,1420
89364,252183
114913,276864
68557,273570
128004,250648
196427,1420
88366,1420
88043,1420
196428,1420
88368,1420
88161,1420
265099,264992
128421,2859
279500,279499
53317,267083
53320,252183
54346,1421
86416,1421
86412,1421
55711,1421
86425,1421
86420,1421
69485,218176
105740,267176
105741,267177
275896,267179
275897,267179
41916,1422
43621,1422
43634,1422
61487,1423
126053,1423
92555,1423
66499,1423
126069,1423
92460,1423
68667,1423
69237,1423
126059,1423
92463,1423
69454,1423
126073,1423
92464,1423
127880,1423
124976,1423
69569,1423
69780,1423
69865,1423
92461,1423
92462,1423
266333,266331
266368,1423
69505,218182
85530,1424
85532,1424
85533,1424
85534,1424
85535,1424
85536,1424
85537,1424
85538,1424
85539,1424
85562,1424
86767,1424
262576,262488
264445,218182
267765,1424
85531,1424
262978,1424
34565,1425
34803,1425
34805,1425
34962,1425
65177,2
70662,2638
88993,2638
89105,2638
126066,2638
89164,2638
89195,2638
89106,2638
70663,2638
70664,2638
75345,1425
86236,260482
89107,2638
92081,2638
126046,2638
268894,2638
109311,2638
109320,2638
70666,2638
70665,2638
270751,267237
273350,273348
128408,2859
275584,242638
277278,277277
479905,479904
70844,1426
70848,1426
268729,237780
268700,237780
268691,237780
268730,237780
268708,237780
268714,237780
275657,237780
275590,237780
275587,237780
277160,1426
275608,1426
70846,1426
275599,1426
478015,1426
279418,1426
70850,1426
131245,1427
277441,1427
42435,1427
42436,1427
4288,1428
130617,1428
87960,1428
6033,1428
88000,1428
87998,1428
87956,1428
130621,1428
106279,1428
87957,1428
109074,1428
109088,1428
119991,262796
130683,262796
479227,262796
61586,1429
68504,1429
68629,1429
73927,1429
73926,1429
73928,1429
69455,1429
70724,1429
19494,1430
19495,1430
19496,1430
19497,1430
19498,1430
19499,1430
70661,5
90137,5
278559,5
90095,5
278558,5
273225,260173
274394,2638
54249,1431
113704,1431
54253,1431
56118,1432
127020,1432
268474,1432
268473,1432
56115,1432
13357,2639
14232,2639
20130,2639
19510,2639
19755,2639
15513,2639
24463,2639
24464,2639
16756,2639
18574,2639
20854,2639
20387,2639
91496,2639
128381,2639
18843,2639
21507,2639
22085,2639
19372,2639
71057,2
104871,1433
104944,1433
104958,1433
106020,266560
106025,269681
106029,269682
106053,252183
106063,269679
106108,1433
106109,1433
106110,1433
106508,1433
115664,252021
129089,252021
119374,252021
123736,2639
129981,2639
123764,2639
14091,2639
263954,1433
265986,265981
265986, 265982
269680,269679
269862,247841
271843,271840
273604,273603
128422,2859
479406,479405
480889,480888
7576,1434
7577,1434
7578,1434
13847,1434
40893,1434
40895,1434
13848,1434
40891,1434
40897,1434
13934,1434
53551,1435
85720,1435
85722,1435
53785,1435
85731,1435
85732,1435
54241,1435
119304,1435
85726,1435
73145,1435
128320,1435
85699,1435
73146,1435
85855,1435
85703,1435
73148,1435
128323,1435
85716,1435
73149,1435
85707,1435
85710,1435
19234,203933
71858,1436
74596,1436
74468,1436
71859,1436
74469,1436
74470,1436
71964,1436
73096,1436
74594,1436
71982,1436
79290,1436
79289,1436
73507,1436
79293,1436
132992,1436
266561,266560
266562,266560
275190,1436
73126,1436
73030,1436
275191,1436
73095,1436
73311,1436
276380,276379
276386,276385
276452,276385
277491,1436
73031,1436
74226,1436
478136,1436
73686,1436
74865,1436
478137,1436
73127,1436
74867,1436
479285,265981
479285, 265982
47955,1437
48746,1437
48750,1437
49559,1437
52541,1437
68008,247073
278466,1437
41422,1438
41495,1438
41964,1438
42110,1438
44478,1438
57255,1438
77435,1438
66191,1438
120987,196205
3677,1439
59159,1439
59160,1439
65210,1439
120540,276864
272467,1439
65211,1439
74054,1439
272476,1439
20779,2
103599,2
103600,2
42047,1440
262441,1440
72029,1440
42064,1440
47625,1440
47656,1440
48658,1440
48659,1440
48662,1440
48664,1440
48666,1440
48667,1440
48668,1440
48669,1440
48670,1440
48671,1440
48672,1440
48776,1440
52696,259487
54235,1440
57645,260413
58561,1440
58562,1440
60169,1440
61491,2640
62067,2640
62576,2640
65003,2640
84537,2640
84535,2640
84534,2640
84538,2640
82449,2640
65133,2640
85978,2640
84639,2640
85220,2640
84641,2640
68654,259487
68673,260413
72030,219165
72032,242729
72033,219168
72034,219169
72035,262171
74927,260482
79823,251749
79823, 251750
79827,251749
79827, 251750
79929,222352
80885,2640
86419,2640
86415,2640
80888,2640
86577,2640
130496,2640
86576,2640
91696,2640
86579,2640
478937,2640
80892,2640
88556,2640
88554,2640
81178,1440
108864,480419
120392,262171
122278,239886
123344,242329
123737,2859
90769,2859
128382,2859
125150,243899
125318,244153
125351,244284
129138,258295
129498,255362
129498, 255363
132954,260180
133026,479713
133581,2640
89289,2640
89292,2640
89291,2640
70983,2640
80890,2640
133591,2640
262408,1440
266121,265768
266124,479714
270279,261825
268495,261825
268500,261825
272466,260413
273485,273069
273486,273069
273787,255362
273787, 255363
128423,2859
275592,275588
276556,276485
276557,276485
277336,258295
277377,261825
5948,265072
5971,264839
276463,260413
480259,1441
479930,1441
5701,1441
16102,1442
19732,1442
20876,1442
272175,1442
14595,1442
19733,1442
31872,1443
4290,200231
4292,200231
12732,1444
49626,1444
49625,1444
15592,1444
49630,1444
49628,1444
15615,1444
49633,1444
49632,1444
123781,1444
15568,1444
15562,1444
268305,1444
268423,1444
15651,1444
270107,1444
270109,1444
12749,1444
270108,1444
270110,1444
15556,1444
275243,1444
275254,1444
15574,1444
43628,210522
43763,1445
272692,274981
34353,5
104330,5
104332,5
104333,5
104331,5
52536,1446
52537,1446
52540,1446
59876,1446
80843,1446
80844,1446
84300,1446
268003,1446
267869,1446
84299,1446
48050,224019
48051,224019
58797,1447
59693,1447
60951,1447
68249,239432
84584,224019
84588,224019
84675,243581
122847,240237
123384,1447
118984,1447
59814,1447
123391,1447
118987,1447
84764,1447
123419,1447
118989,1447
84580,1447
123430,1447
118986,1447
84582,1447
123432,1447
118985,1447
84589,1447
128027,1447
128064,1447
60245,1447
131221,1447
131237,1447
66314,1447
133650,261679
133666,261679
133664,261679
133665,261679
133667,261679
277571,1447
19503,1448
19504,1448
20127,1448
31056,1448
22964,1448
20270,1448
31151,1448
23589,1448
77433,1448
268234,1448
48471,1448
268607,1448
22910,1448
3654,1449
25576,1449
24568,1449
23658,1449
23673,1449
23782,1449
24569,1449
89399,1450
89401,1450
118848,264709
118849,264709
118850,264709
3750,1451
30470,257841
272502,1451
272660,1451
53404,1451
10380,1452
29085,2641
61510,2641
61509,2641
61511,2641
119446,1452
129301,1452
120030,1452
119464,1452
119909,1452
119895,1452
119879,1452
119891,1452
120027,1452
120076,1452
120108,1452
268118,212459
47131,1453
47239,1453
57877,1453
27714,2641
29082,2641
29084,2641
119066,2641
60826,2641
61422,2641
61388,2641
61475,1454
92503,267125
104879,267124
109531,1454
132037,277068
263074,1454
263068,1454
92256,1454
268343,1454
268344,1454
92570,1454
272425,1454
272432,1454
109527,1454
272426,1454
272434,1454
109533,1454
128405,2859
478671,1454
478809,1454
92290,1454
16821,1455
16823,1455
16824,1455
16825,1455
16826,1455
16827,1455
18216,247073
29083,2641
29081,2641
119070,2641
74095,2641
74098,2641
29086,2641
75448,2641
80315,2641
7248,1456
16094,1456
16170,1456
39732,1456
275790,1456
276070,1456
88241,1456
58554,1457
58859,1457
61628,270714
75649,1457
75650,1457
85805,1457
79670,1457
18825,1458
23527,1458
23452,1458
264917,1458
39054,1458
68388,2781
68390,2781
110540,2781
110542,2781
71553,1458
123012,259131
196437,1458
131384,1458
39051,1458
272232,1458
31144,1458
18778,1458
23639,1459
34605,1459
27630,1459
24334,265842
28268,265841
29243,265842
275267,1459
275340,1459
26503,1459
275342,1459
16595,259131
32028,1460
75527,252183
75528,1460
75530,252183
3692,265896
31823,1461
123560,1461
34739,1461
31822,1461
130188,265896
130204,254556
34371,1462
41827,1462
42072,1462
42385,1462
42462,1462
42488,1462
9725,1463
15346,1463
480026,1463
480027,1463
15344,1463
15347,1463
15349,1463
15350,1463
15351,1463
15352,1463
15354,1463
15355,1463
4068,196205
15540,2804
16668,2804
20683,2804
15541,2804
15538,2804
20681,2804
16669,252183
20678,2804
20685,2804
42167,2804
42324,2804
52360,2804
51945,2804
119024,274569
119040,2804
42382,2804
42235,2804
119555,269900
119985,274569
268862,268861
38814,251304
64487,1464
66504,1464
122788,270111
128576,251304
41868,1465
41869,1465
41871,1465
51795,196205
51796,252183
51798,252183
51799,252183
126699,1465
126702,1465
126706,1465
126709,1465
131430,1465
51793,1465
51791,1465
131432,1465
51794,1465
41876,1465
10120,2642
10257,2642
16852,2642
19401,2642
22573,2642
18904,2642
275784,2642
14618,2642
19696,1466
20298,1466
20839,1466
20856,1466
21021,270925
21241,219106
21249,1466
69926,2
123690,254324
128947,251806
130120,254324
268648,254324
274285,274284
128409,2859
479276,254324
89023,1467
89026,1467
39742,1468
41095,1468
75468,1468
80670,1468
80801,248235
24485,1469
128481,1469
30173,1469
124125,1469
30175,1469
130752,256059
262781,256059
278384,278383
278385,278383
278386,278383
278387,278383
278388,278383
278389,278383
278390,278383
10701,1470
16801,1470
16819,1470
16803,1470
26368,1470
35160,1470
61887,1470
61890,1470
61892,1470
61895,1470
61897,1470
61900,1470
123830,1470
75768,1471
75770,1471
75772,1471
78122,1471
78125,1471
78129,1471
82738,1471
82788,252183
82795,1471
82797,1471
113510,256353
268055,1471
6575,2642
10092,2642
10071,2642
20367,1472
20368,1472
20369,1472
20370,1472
20372,1472
104722,252183
118997,276864
271926,265768
103308,1473
273218,1473
105723,1473
103377,196205
104689,1473
104776,1473
278322,1473
105246,1473
114077,242729
10269,1474
16146,1474
16174,1474
16736,1474
16135,1474
16675,1474
16677,1474
19369,1474
19409,1474
119649,1474
124205,1474
16673,1474
42391,1475
42393,1475
42394,1475
42398,1475
42399,1475
50362,1475
50360,1475
15609,1476
15611,1476
15612,1476
15614,1476
262749,1476
15657,1476
15613,1476
262751,1476
15643,1476
15608,1476
23238,1477
113843,1477
35184,1477
23282,1477
42868,1477
38747,1477
23307,1477
38749,1477
38748,1477
24108,1477
24185,1477
27403,1477
27436,1477
30094,1477
30161,1477
30211,1477
30400,1477
31006,247073
31028,1477
34249,2643
35353,2643
56595,2643
274466,2643
57655,2643
38463,2643
131835,2643
90264,2643
122765,2643
122763,2643
38464,2643
38465,2643
57665,2643
57659,2643
115460,2643
115459,2643
57390,2643
41396,1477
42295,1477
42410,1477
44100,1477
53258,260391
78941,260391
78939,260391
133013,260391
277305,260391
114452,235219
130772,256127
132631,259566
132703,259801
264367,258295
267317,243783
267358,267357
276462,258295
279456,1477
38461,2643
53801,2643
130112,2643
53921,2643
38462,2643
51275,1478
52359,1478
52434,1478
52482,1478
52512,1478
52669,1478
52738,1478
56239,1478
56108,1478
52740,1478
53687,1478
54327,1478
54409,1478
55283,1478
55285,1478
55394,1478
55550,1478
60819,1478
61519,1478
120295,243783
130622,255582
133039,260384
269025,269021
269945,260384
128424,2859
274512,274511
275851,275875
278768,278760
478052,478051
480558,1478
66234,1479
69074,1479
72462,1479
72463,1479
72464,1479
72465,1479
72466,1479
9097,2644
10697,2644
39222,2644
58504,2644
39223,2644
60801,1480
82790,1480
85365,1480
118713,1480
264176,263847
105964,1481
105988,1481
106075,1481
106190,1481
106315,1481
106636,1481
106639,1481
106643,1481
106646,1481
107354,1481
107377,1481
119086,1481
109488,1482
109577,1482
111636,1482
111631,1482
109580,1482
109581,1482
109582,1482
109583,1482
109584,1482
109585,1482
109586,1482
109587,1482
111616,1482
111618,1482
112083,263174
112087,263174
112088,263174
112116,263174
129195,263174
129197,263174
129198,263174
129201,263174
263176,263174
263178,263177
263723,263719
269745,258295
272707,263174
478869,263174
46650,1483
47278,1483
47531,1483
47626,1483
51244,1483
271745,267320
478105,267320
49097,1484
49098,1484
49138,1484
49238,1484
72296,1484
273113,259131
478877,257881
30486,1485
30487,1485
77978,1485
77980,1485
30490,1485
118894,1485
82457,1485
30491,1485
90865,1485
90863,1485
73981,1485
73982,1485
73983,1485
80352,1485
90866,271504
104645,271503
128508,257996
128514,1485
31821,1485
271986,1485
132029,257996
264089,264085
273346,247841
478182,269021
17033,1486
17103,1486
17129,1486
17232,1486
17276,1486
17322,1486
70061,1486
70091,1486
113455,1487
113456,1487
114020,1487
113966,1487
113457,1487
263117,1487
114253,1487
114068,1487
272717,1487
126328,1487
114069,1487
275485,1487
113556,1487
113608,1487
113784,267645
118649,1487
22331,1488
22335,1488
41078,1488
22333,1488
22337,1488
41074,1488
22336,1488
41085,1488
131173,1488
22334,1488
22330,1488
269168,205786
480007,254285
5487,264088
5555,1489
88796,1489
263661,1489
264095,264088
264099,264088
277684,264088
11105,2644
35175,2644
35176,2644
74870,2644
27746,2644
92929,1490
103676,1490
103674,1490
104573,1490
104771,1490
104772,1490
104594,1490
104637,1490
105525,1490
105526,1490
104815,1490
104904,1490
105046,1490
105047,1490
105016,1490
105057,1490
105200,1490
105201,1490
105061,1490
105073,1490
105430,1490
105696,1490
105697,1490
113622,252183
106187,273570
264145,264144
267887,1490
267898,1490
110525,1490
8788,2644
8790,2644
27565,2644
8789,2644
15900,1491
15901,1491
16761,1491
16762,1491
16763,1491
16768,1491
113640,1491
122705,1491
20721,1491
20723,1491
20725,1491
21528,1491
26258,2644
35179,2644
35178,2644
128670,2644
60510,2644
114701,270850
262932,262926
264560,262926
272454,243783
480520,480518
15389,1492
17273,1492
38511,1492
16985,1492
34661,1492
34602,1492
16999,1492
35117,1492
34832,1492
17019,1492
17127,1492
35255,1492
17023,1492
42968,1492
38499,1492
17034,1492
38503,1492
38501,1492
17063,1492
38508,1492
38506,1492
17161,1492
17210,1492
38509,252183
38510,245206
41874,270979
41874, 279046
68685,267676
133002,479682
270382,245206
274024,274023
276024,276023
277762,1492
277779,1492
38546,1492
479816,479815
10290,2644
12515,2644
74963,2644
25677,269472
25678,254366
69773,1493
69774,1493
75671,1493
75675,1493
75707,1493
75709,1493
131711,257484
263537,257484
267135,267134
49379,2645
49381,2645
49384,2645
122789,2645
86612,2645
86610,2645
52439,253408
52516,478112
56471,2645
86614,2645
86613,2645
56740,246485
57140,260482
57391,2645
61387,2645
61415,2645
88431,2645
88429,2645
88428,2645
275546,2645
61441,2645
61476,2645
119710,2645
119712,2645
61483,2645
88543,2645
88546,2645
88542,2645
275532,2645
88549,2645
61644,2645
122716,2645
122661,2645
122662,2645
275551,2645
72676,2
103682,2
103683,2
107195,1494
107196,1494
107197,1494
107199,1494
107200,1494
107201,1494
107202,1494
107203,1494
107204,1494
107205,1494
114097,252183
114098,252183
118772,237387
123734,2859
91473,2859
128379,2859
123877,277028
123878,277028
128684,277028
130064,260438
130066,259503
262765,1494
262815,1494
264671,264669
270412,270410
272155,272154
128401,2859
278348,279038
278747,278740
279352,278740
480245,480244
58903,1495
126909,1495
113852,247782
61809,215867
103531,1496
104862,1496
104866,1496
104351,1496
126112,1496
104856,1496
104352,1496
104763,1496
104789,1496
41414,262144
41805,1497
43312,1497
53108,215705
125931,262144
277264,215705
84504,1498
85371,1498
87058,1498
90814,1498
87586,1498
87588,1498
87781,1498
91524,1498
88453,1498
88731,1498
92598,1498
89047,1498
89851,271461
89852,271460
90902,1498
103640,1498
103861,1498
103862,1498
103863,1498
103864,1498
103865,1498
103866,1498
103867,1498
103868,1498
103869,1498
103870,1498
108690,1498
106131,1499
273428,273417
4063,270894
6059,1500
6060,1500
6061,1500
6062,1500
7934,1500
9159,267218
9160,252183
120493,1500
478353,1500
196230,1500
266312,1500
27935,5
56664,5
56667,5
56668,5
56665,5
31071,1501
31125,1501
31167,1501
43788,1501
46578,1501
58505,1501
114907,235470
130692,278112
278076,1501
278074,1501
43787,1501
16382,267144
16627,269418
18555,263647
19590,1502
19754,1502
20719,1502
20792,2
103694,2
103695,2
20971,1502
21078,1502
21113,1502
21139,1502
21201,1502
21360,1502
21379,1502
21981,1502
26371,2646
86976,2646
86986,2646
86969,2646
26372,2646
87060,2646
87062,2646
87129,2646
87052,2646
276120,2646
26373,2646
87027,2646
87042,2646
87015,2646
276124,2646
26374,2646
41912,2646
41911,2646
276128,2646
41913,2646
26375,2646
41917,2646
41920,2646
41919,2646
26377,2646
263611,2646
87092,2646
87101,2646
276119,2646
87113,2646
26378,2646
44230,2646
44231,2646
26379,2646
29367,243117
29372,246536
29377,1502
29378,1502
29630,206823
29732,1502
30678,1502
30732,1502
30810,1502
30880,1502
31088,1502
31143,1502
31179,1502
34449,1502
41921,2646
88269,260482
90859,2646
104223,196205
114815,253391
122282,239890
122576,271167
122594,271165
123233,240628
125217,243993
131519,257245
132643,267124
262416,1502
262428,246536
128406,2859
276809,276485
276810,276485
276997,274243
278664,206823
3337,1503
15631,1503
15627,1503
13838,1503
14103,1503
22484,1503
22483,1503
15625,1503
42153,1504
42155,1504
42744,1504
43666,1504
43885,1504
273475,1504
23852,1505
44685,1505
49760,1505
52869,1505
56332,1505
49888,1505
53485,271105
55424,271106
56192,1505
58551,271104
272367,272365
4876,196205
11835,1506
11836,1506
19127,1506
19199,1506
12429,1506
19620,1506
19654,1506
12970,1506
20551,1506
20595,1506
107600,196205
31932,1507
40176,1507
56428,253964
56429,253964
56430,253964
127958,1507
131530,1507
31938,1507
127961,1507
31927,1507
31935,1507
128210,253964
130002,253964
267942,1507
262229,1507
32059,1507
44445,2647
56489,2647
269320,2647
56662,2647
269318,2647
56663,2647
275926,2647
270350,2647
47291,1508
59553,1508
57604,1508
47363,1508
57259,1508
57258,1508
47364,1508
59566,1508
59691,1508
47632,1508
47781,1508
49507,1508
49686,1508
49896,1508
274364,2859
27618,2647
58680,2647
50430,2647
119409,2647
53281,2647
34772,1509
34773,1509
35240,1509
38937,1509
70511,1509
70513,1509
38938,1509
70514,1509
70516,1509
38939,1509
70517,1509
70519,1509
38941,1509
275637,275612
17703,1510
18954,1510
18956,1510
18957,1510
18958,1510
19029,1510
21039,1510
21038,1510
19032,1510
21040,1510
21041,1510
21082,1510
21084,1510
14657,237255
14704,237255
27556,2647
50304,2647
44441,2647
64556,2647
44473,2647
275925,2647
27607,2647
50300,2647
42279,2647
50303,2647
27623,2647
35211,2647
54239,1511
81189,1511
69924,1511
59135,1511
70399,2
70823,1511
81288,1511
81235,1511
70825,1511
83391,1511
81399,1511
72412,1511
80990,253287
81329,1511
81517,1511
81581,1511
84253,1511
118484,237255
120709,480829
121217,239270
123744,2647
128033,250697
129768,253338
131273,1511
131864,258295
270552,258295
128425,2859
276054,276046
277429,277428
4701,1512
34844,1512
34841,1512
34836,1512
34839,1512
34845,1512
34848,1512
21905,1513
31113,1513
31110,1513
21906,1513
26788,1513
26790,1513
265214,1513
21907,1513
26493,1513
26491,1513
21908,1513
31117,1513
31116,1513
31119,1513
31120,1513
21909,1513
27015,1513
27016,1513
22493,243581
68042,1514
68044,1514
68334,1514
68419,1514
79871,1514
109633,2648
110187,2648
110182,2648
110183,2648
110185,2648
110184,2648
276129,2648
110153,2648
127590,1514
68332,1514
66100,1514
127595,1514
68067,1514
66450,1514
9133,1515
11493,1515
11457,1515
9507,1515
11783,1515
11662,1515
11692,1515
114625,1515
114624,1515
9554,1515
11623,1515
11600,1515
9732,1515
9768,1515
9801,1515
110101,2648
110166,2648
110169,2648
110168,2648
480352,1515
480406,1515
9664,1515
75947,1516
76137,1516
76140,220880
76143,1516
76153,1516
76163,1516
87020,1516
87025,1516
76165,1516
76167,1516
76171,1516
76172,1516
76173,1516
76174,1516
79857,1516
87016,1516
87023,1516
109591,2648
110173,2648
110170,2648
110171,2648
110172,2648
109632,2648
110178,2648
110175,2648
110176,2648
110179,2648
110177,2648
276130,2648
109634,2648
264195,264192
276597,276593
480428,264192
5389,267159
57589,1517
57592,267160
113538,271100
268179,267160
274290,274289
21549,1518
21606,1518
132969,1518
4212,2649
50321,2649
10438,2649
50323,2649
10248,1519
10287,1519
10322,1519
18410,1519
18421,1519
10364,1519
18455,1519
18477,1519
28012,274636
38956,274636
38958,274636
53899,2649
68579,265064
72955,2649
126539,2649
127779,2649
127781,2649
72956,2649
87584,264841
113548,271181
264842,264841
271274,271273
272336,2649
112321,2649
51258,2649
274288,271273
128400,2859
277659,1519
277660,1519
112025,1520
118742,1520
118740,1520
113500,271101
268352,1520
268449,1520
118737,1520
114947,1521
114948,1521
114949,1521
115043,1521
272048,1521
272049,1521
115038,1521
115042,1521
277921,1521
277652,1521
115031,1521
4746,1522
7252,1522
18056,1522
84979,1522
41935,1522
18061,1522
84990,1522
84991,1522
18089,1522
85092,1522
84985,1522
18557,1522
48645,1522
47237,1522
18583,1522
58589,1522
58860,1522
18660,1522
49299,1522
49745,1522
19226,1522
57078,1522
57077,1522
20851,1522
60537,1522
59860,1522
20860,1522
85169,1522
85156,1522
264344,1522
20867,1522
85198,1522
55125,1522
20875,1522
55392,1522
55305,1522
55446,1522
20879,1522
56148,1522
109229,1522
56219,1522
20887,1522
56325,1522
56409,1522
56477,1522
20906,1522
264343,1522
109052,1522
59152,1522
59051,1522
126332,1522
22911,2636
34712,242195
40780,277338
40973,196205
42168,277359
42851,277337
43342,273593
43759,1522
60120,1522
85211,1522
60191,1522
60122,1522
48862,196205
48905,269056
59679,1522
273786,1522
75036,1522
59748,1522
59811,1522
60176,256790
60190,196205
72144,2
78016,2
103643,2
103644,2
103642,2
83403,279231
83432,225172
84821,1522
85250,1522
85277,1522
92207,196205
92384,275427
92391,196205
92415,277279
92480,196205
92482,196205
104203,196205
112220,210520
114161,265066
114162,265066
120193,277340
120469,203548
125131,261487
125606,279064
125617,260482
129145,252131
130217,254613
133456,242195
262421,262420
265127,265126
268178,2
269054,269053
272577,272573
92374,2859
276038,276035
278638,259051
4080,252183
4118,200188
6464,1523
14755,1523
24196,1523
14759,1523
14760,1523
6478,1523
14457,1523
14461,1523
14459,1523
6480,1523
6481,1523
6487,1523
9429,1523
9428,1523
9431,1523
6490,1523
6491,1523
6492,1523
8189,1523
8229,1523
6498,1523
6499,1523
6500,1523
6503,1523
6504,1523
6505,1523
6506,1523
6507,260191
6509,1523
6510,1523
6511,1523
6512,1523
6513,1523
6514,1523
6515,1523
6516,1523
6517,1523
6518,1523
6519,1523
6521,1523
6522,260191
6523,225110
6565,1523
15674,1523
15677,1523
15676,1523
15678,1523
6600,245278
6605,272535
7634,1523
12454,1523
12456,1523
8052,1523
9689,201614
9701,201401
9730,259131
9740,201411
9826,203548
9922,201467
9958,256422
10492,256422
10687,201636
10707,201640
12741,256422
15294,478695
15536,202766
17022,251125
262319,251125
268592,251125
17678,203548
20073,204140
20791,2
103664,2
103665,2
103662,2
103663,2
